,Symbol,ShortVolume,ShortExemptVolume,TotalVolume
20111107,A,272875,100,573022
20111107,AA,3637229,200,12981652
20111107,AACC,3100,0,6375
20111107,AAN,22010,0,108471
20111107,AAON,10186,0,11055
20111107,AAP,97748,0,229836
20111107,AAPL,482238,520,1691737
20111107,AAR,1200,0,8072
20111107,AAT,4900,0,5960
20111107,AATI,12500,0,56927
20111107,AAU,9700,0,51875
20111107,AAV,13314,300,68909
20111107,AAWW,22412,0,31241
20111107,AAXJ,6847,0,76227
20111107,AB,27329,0,101911
20111107,ABAT,17900,0,182234
20111107,ABAX,5135,0,12458
20111107,ABB,115076,0,295532
20111107,ABC,51761,0,167039
20111107,ABCB,2508,0,21209
20111107,ABCD,5123,0,5123
20111107,ABCO,4615,0,13209
20111107,ABCS,100,0,100
20111107,ABCW,1815,0,25329
20111107,ABD,7357,0,20090
20111107,ABFS,35674,0,62177
20111107,ABG,9545,100,38404
20111107,ABH,36493,0,54383
20111107,ABIO,600,0,5645
20111107,ABM,8269,0,14887
20111107,ABMD,51181,0,101036
20111107,ABR,11961,0,31913
20111107,ABT,427308,100,1628250
20111107,ABTL,8400,0,10400
20111107,ABV,148112,0,391663
20111107,ABVA,300,0,300
20111107,ABVT,7800,0,37089
20111107,ABWpA,100,0,3300
20111107,ABWpB,3925,0,4525
20111107,ABX,459995,10950,1057867
20111107,ACAD,70269,0,163650
20111107,ACAS,231240,0,619497
20111107,ACAT,13920,0,30052
20111107,ACC,20127,0,38052
20111107,ACCL,7042,0,16126
20111107,ACE,49813,0,147432
20111107,ACET,5616,0,45996
20111107,ACFC,100,0,2496
20111107,ACFN,4218,0,8406
20111107,ACG,46232,0,126080
20111107,ACGL,21113,0,174496
20111107,ACH,21265,0,64327
20111107,ACHC,100,0,3575
20111107,ACHN,48283,0,127133
20111107,ACI,449554,100,1028057
20111107,ACIW,53900,0,58523
20111107,ACLS,32187,0,141728
20111107,ACM,11431,0,84297
20111107,ACMR,6053,0,9987
20111107,ACN,103271,0,444847
20111107,ACO,1200,0,3536
20111107,ACOM,58613,0,140939
20111107,ACOR,38248,0,55047
20111107,ACP,5052,0,10252
20111107,ACPW,48560,0,176705
20111107,ACTG,23100,0,58559
20111107,ACTV,7746,0,97359
20111107,ACUR,4246,0,20944
20111107,ACW,31900,0,68972
20111107,ACWI,40362,0,61946
20111107,ACWX,15611,0,25534
20111107,ACXM,8080,0,64954
20111107,ACY,950,0,4257
20111107,ADAT,18925,0,24725
20111107,ADBE,397531,0,670048
20111107,ADC,7362,0,12336
20111107,ADEP,200,0,1081
20111107,ADES,5047,0,10240
20111107,ADGE,1435,0,2435
20111107,ADGF,6076,0,13134
20111107,ADI,145192,0,340634
20111107,ADK,3680,0,5422
20111107,ADLR,102849,0,213106
20111107,ADM,276928,0,619812
20111107,ADP,126564,0,350165
20111107,ADPI,624100,0,1852956
20111107,ADRD,300,0,2930
20111107,ADRE,1302,0,7480
20111107,ADS,106634,0,131269
20111107,ADSK,165356,0,472084
20111107,ADTN,33520,0,44469
20111107,ADUS,1520,0,2720
20111107,ADVS,2248,0,4627
20111107,ADX,26539,0,67703
20111107,ADY,1304,0,7381
20111107,AE,1221,0,3776
20111107,AEA,27642,0,93140
20111107,AEB,1947,0,6461
20111107,AEC,11702,0,39014
20111107,AED,3280,0,9349
20111107,AEE,152340,0,243543
20111107,AEF,6243,0,13354
20111107,AEG,75475,0,153114
20111107,AEGN,22504,0,33534
20111107,AEGR,9500,0,12600
20111107,AEH,7327,0,13767
20111107,AEHR,100,0,700
20111107,AEIS,27894,0,57007
20111107,AEL,40577,0,99158
20111107,AEM,197605,100,445582
20111107,AEN,4075,0,27823
20111107,AEO,304898,1200,556464
20111107,AEP,405680,0,756771
20111107,AEPI,200,0,500
20111107,AEPpA,4185,0,6973
20111107,AER,20300,0,42108
20111107,AERG,10900,0,60783
20111107,AERL,24529,0,68263
20111107,AES,306081,100,620722
20111107,AESpC,2790,0,2990
20111107,AET,123054,100,313093
20111107,AEV,7178,0,18622
20111107,AEY,2100,0,2300
20111107,AEZS,316086,1266,888538
20111107,AF,105504,0,156342
20111107,AFAM,5000,0,26863
20111107,AFB,5200,0,14646
20111107,AFC,300,0,932
20111107,AFCB,200,0,1100
20111107,AFCE,610,0,810
20111107,AFE,175,0,1625
20111107,AFF,16301,0,29246
20111107,AFFX,46744,177,65075
20111107,AFFY,35343,0,89879
20111107,AFG,19267,0,60430
20111107,AFK,950,0,3440
20111107,AFL,169424,0,310905
20111107,AFOP,3580,0,11880
20111107,AFQ,300,0,300
20111107,AFSI,10989,0,21227
20111107,AFT,6525,0,31151
20111107,AG,82064,2100,248353
20111107,AGC,9700,0,25330
20111107,AGCO,216477,0,441135
20111107,AGD,18306,0,39799
20111107,AGEN,5300,0,46752
20111107,AGF,1340,0,4340
20111107,AGG,130694,0,401900
20111107,AGII,13025,0,42437
20111107,AGL,15076,0,34255
20111107,AGM,1906,0,3356
20111107,AGN,106287,0,245420
20111107,AGNC,404283,0,1408258
20111107,AGO,89389,0,153021
20111107,AGOL,100,0,100
20111107,AGOpB,400,0,2240
20111107,AGOpE,2400,0,3585
20111107,AGOpF,200,0,200
20111107,AGP,62675,0,111465
20111107,AGQ,412888,900,762165
20111107,AGRO,7179,0,11129
20111107,AGU,83397,1500,165806
20111107,AGX,700,0,6400
20111107,AGYS,1600,0,9100
20111107,AGZ,947,0,16165
20111107,AH,50238,0,111993
20111107,AHC,3632,0,9532
20111107,AHGP,3708,0,10910
20111107,AHL,18492,0,35077
20111107,AHPI,500,0,500
20111107,AHS,29853,0,51911
20111107,AHT,52574,0,77931
20111107,AHTpD,100,0,200
20111107,AHTpE,2547,0,2947
20111107,AI,6958,0,18533
20111107,AIA,850,0,4403
20111107,AIG,493920,0,932943
20111107,AIG.WS,8546,0,22528
20111107,AIMC,18015,0,22115
20111107,AIN,8624,0,22717
20111107,AINV,486128,0,972398
20111107,AIQ,3900,0,8687
20111107,AIR,14386,0,36731
20111107,AIRM,450,0,5153
20111107,AIRT,1316,0,3881
20111107,AIS,141447,0,258382
20111107,AIT,18518,0,22690
20111107,AIV,73049,200,370264
20111107,AIVpU,800,0,1700
20111107,AIVpZ,700,0,1300
20111107,AIXG,96263,0,127059
20111107,AIZ,31437,0,58572
20111107,AJG,13539,0,116267
20111107,AKAM,1142195,0,2340151
20111107,AKO.B,11819,0,12119
20111107,AKP,200,0,2800
20111107,AKR,2850,0,5350
20111107,AKRX,86056,0,263656
20111107,AKS,1683205,3300,3031546
20111107,AL,8301,0,26612
20111107,ALB,137398,0,190636
20111107,ALC,3110,0,4230
20111107,ALD,12286,0,15040
20111107,ALE,14410,0,25784
20111107,ALEX,8172,0,13421
20111107,ALG,900,0,4591
20111107,ALGN,51712,0,91233
20111107,ALGT,5500,0,9881
20111107,ALIM,47212,0,64867
20111107,ALJ,116102,0,278842
20111107,ALK,14644,0,25006
20111107,ALKS,58574,0,132641
20111107,ALL,342534,100,606737
20111107,ALLT,85129,563,140337
20111107,ALLYpA,125312,0,199646
20111107,ALLYpB,3720,0,281691
20111107,ALM,982,0,2917
20111107,ALN,1900,0,4596
20111107,ALNC,200,0,700
20111107,ALNY,16119,0,92032
20111107,ALOG,500,0,12275
20111107,ALOT,200,0,200
20111107,ALR,138846,0,336159
20111107,ALRpB,60,0,19165
20111107,ALSK,183672,0,473087
20111107,ALT,982,0,10113
20111107,ALTE,24370,0,119172
20111107,ALTH,70814,700,187490
20111107,ALTI,9537,0,42822
