,Symbol,ShortVolume,TotalVolume,Market
20100607,A,254782,601894,Q
20100607,AA,4702886,11454376,Q
20100607,AACC,92600,186950,Q
20100607,AAI,657722,1222942,Q
20100607,AAME,1700,1700,Q
20100607,AAN,228143,352240,Q
20100607,AAON,7281,11839,Q
20100607,AAP,121171,467687,Q
20100607,AAPL,7326266,13703378,Q
20100607,AAR,1300,4900,Q
20100607,AATI,37800,83112,Q
20100607,AAU,20539,75829,Q
20100607,AAV,36643,145535,Q
20100607,AAWW,36690,74723,Q
20100607,AAXJ,1904,167481,Q
20100607,AB,86062,159073,Q
20100607,ABA,1500,4041,Q
20100607,ABAT,79271,154224,Q
20100607,ABAX,9549,29817,Q
20100607,ABB,202105,446393,Q
20100607,ABBC,3195,9922,Q
20100607,ABC,599574,1544244,Q
20100607,ABCB,3922,12975,Q
20100607,ABCD,680,7906,Q
20100607,ABCO,19327,26548,Q
20100607,ABCW,2900,13615,Q
20100607,ABD,45682,79083,Q
20100607,ABFS,80533,190259,Q
20100607,ABG,37391,72487,Q
20100607,ABII,13554,89463,Q
20100607,ABIO,29179,73663,Q
20100607,ABK,4422486,13987683,Q
20100607,ABKpZ,300,550,Q
20100607,ABL,3500,4800,Q
20100607,ABM,62310,163711,Q
20100607,ABMD,81781,144925,Q
20100607,ABR,92982,218150,Q
20100607,ABT,869380,2877486,Q
20100607,ABTL,25200,94294,Q
20100607,ABV,42493,78509,Q
20100607,ABV.C,700,2700,Q
20100607,ABVT,11501,17542,Q
20100607,ABX,1582347,3467465,Q
20100607,ACAD,78148,239050,Q
20100607,ACAP,1730,5620,Q
20100607,ACAS,1733462,3585072,Q
20100607,ACAT,34948,49335,Q
20100607,ACC,115316,287146,Q
20100607,ACCL,4162,13636,Q
20100607,ACE,214182,689625,Q
20100607,ACET,14629,39498,Q
20100607,ACF,81148,283651,Q
20100607,ACFC,300,300,Q
20100607,ACFN,3300,18324,Q
20100607,ACG,39132,277505,Q
20100607,ACGL,21436,65102,Q
20100607,ACGY,19962,56866,Q
20100607,ACH,64148,129024,Q
20100607,ACHN,9307,51802,Q
20100607,ACI,424046,785708,Q
20100607,ACIW,5467,14378,Q
20100607,ACL,39828,118466,Q
20100607,ACLI,5540,16034,Q
20100607,ACLS,141445,456589,Q
20100607,ACM,88238,255686,Q
20100607,ACMR,3700,18064,Q
20100607,ACN,330310,1276142,Q
20100607,ACO,12440,21153,Q
20100607,ACOM,12017,29407,Q
20100607,ACOR,60991,180481,Q
20100607,ACPW,13974,33540,Q
20100607,ACTG,34062,96798,Q
20100607,ACTI,14277,42515,Q
20100607,ACTL,5486,19055,Q
20100607,ACTS,300,50860,Q
20100607,ACTU,18505,65554,Q
20100607,ACU,7971,12877,Q
20100607,ACUR,20960,69483,Q
20100607,ACV,27868,46689,Q
20100607,ACWI,8520,22259,Q
20100607,ACWX,2134,10444,Q
20100607,ACXM,39086,102956,Q
20100607,ACY,300,902,Q
20100607,ADAM,1240,6600,Q
20100607,ADBE,837337,2804657,Q
20100607,ADC,2000,8700,Q
20100607,ADCT,552450,987240,Q
20100607,ADEP,8800,22239,Q
20100607,ADES,640,9005,Q
20100607,ADG,1000,19500,Q
20100607,ADGE,4014,9718,Q
20100607,ADI,634281,1540721,Q
20100607,ADK,100,2850,Q
20100607,ADLR,34255,102833,Q
20100607,ADM,351517,885256,Q
20100607,ADMpA,9808,15232,Q
20100607,ADP,237636,676375,Q
20100607,ADPI,6438,17139,Q
20100607,ADPT,221767,442053,Q
20100607,ADRA,1162,3630,Q
20100607,ADRD,1329,4630,Q
20100607,ADRE,9090,36007,Q
20100607,ADRU,1882,3012,Q
20100607,ADS,103165,267693,Q
20100607,ADSK,424445,1338624,Q
20100607,ADTN,75143,128513,Q
20100607,ADUS,1506,8250,Q
20100607,ADVS,9102,13349,Q
20100607,ADX,7711,62682,Q
20100607,ADY,3700,8153,Q
20100607,ADZ,1050,1350,Q
20100607,AE,400,1900,Q
20100607,AEA,92496,233207,Q
20100607,AEB,1200,13334,Q
20100607,AEC,35832,85672,Q
20100607,AED,1000,8116,Q
20100607,AEE,219858,535657,Q
20100607,AEF,6447,18423,Q
20100607,AEG,109507,242064,Q
20100607,AEH,25175,45677,Q
20100607,AEHR,2000,11900,Q
20100607,AEIS,77901,154619,Q
20100607,AEL,32033,66531,Q
20100607,AEM,303805,554588,Q
20100607,AEN,27615,95044,Q
20100607,AEO,542426,1181147,Q
20100607,AEP,528170,973638,Q
20100607,AEPI,4430,8530,Q
20100607,AEPpA,5935,15952,Q
20100607,AER,112483,342365,Q
20100607,AERG,31050,122691,Q
20100607,AES,793283,1687478,Q
20100607,AESpC,260,4538,Q
20100607,AET,593961,1762260,Q
20100607,AEV,5680,13876,Q
20100607,AEY,400,4700,Q
20100607,AEZ,104700,349326,Q
20100607,AEZS,1116904,2534046,Q
20100607,AF,53906,104868,Q
20100607,AFAM,4983,11815,Q
20100607,AFB,9400,27435,Q
20100607,AFC,900,2400,Q
20100607,AFCE,4696,64530,Q
20100607,AFF,27045,57976,Q
20100607,AFFM,200,200,Q
20100607,AFFX,134842,237032,Q
20100607,AFFY,40972,70978,Q
20100607,AFG,9765,95868,Q
20100607,AFK,2624,3399,Q
20100607,AFL,591256,1444039,Q
20100607,AFOP,12690,27909,Q
20100607,AFSI,15500,29352,Q
20100607,AGA,875,1425,Q
20100607,AGAM,13517,26777,Q
20100607,AGC,5868,47006,Q
20100607,AGCO,238581,459266,Q
20100607,AGD,15296,69883,Q
20100607,AGEN,408084,922815,Q
20100607,AGG,154323,253537,Q
20100607,AGII,2718,11344,Q
20100607,AGL,20524,51732,Q
20100607,AGM,86262,182418,Q
20100607,AGM.A,600,700,Q
20100607,AGN,165708,316619,Q
20100607,AGNC,110901,291360,Q
20100607,AGO,552522,1939481,Q
20100607,AGOpE,1550,5400,Q
20100607,AGOpF,1614,1614,Q
20100607,AGP,95248,162609,Q
20100607,AGQ,94138,208971,Q
20100607,AGT,438910,747551,Q
20100607,AGU,109757,312098,Q
20100607,AGYS,23302,71229,Q
20100607,AGZ,4710,6843,Q
20100607,AH,1600,67625,Q
20100607,AHC,17954,47673,Q
20100607,AHCI,5921,27840,Q
20100607,AHD,33350,100645,Q
20100607,AHGP,7809,17003,Q
20100607,AHII,3592,3792,Q
20100607,AHL,46400,136617,Q
20100607,AHLpA,500,775,Q
20100607,AHS,65356,129884,Q
20100607,AHT,16915,70661,Q
20100607,AHTpA,2759,5897,Q
20100607,AHTpD,200,500,Q
20100607,AI,4420,15475,Q
20100607,AIA,983,9236,Q
20100607,AIB,535154,1706300,Q
20100607,AIG,722355,1654354,Q
20100607,AIGpA,47601,78414,Q
20100607,AIMC,39158,217717,Q
20100607,AIN,15082,32093,Q
20100607,AINV,272686,622911,Q
20100607,AIPC,40160,92694,Q
20100607,AIQ,8940,31544,Q
20100607,AIR,37702,114396,Q
20100607,AIRM,19043,26643,Q
20100607,AIRT,700,7509,Q
20100607,AIS,151741,502533,Q
20100607,AIT,2900,16239,Q
20100607,AIV,393134,714200,Q
20100607,AIVpG,1000,4480,Q
20100607,AIXG,23361,190841,Q
20100607,AIZ,96175,222882,Q
20100607,AJG,48895,73562,Q
20100607,AKAM,669788,1346224,Q
20100607,AKE,1000,2800,Q
20100607,AKF,600,11350,Q
20100607,AKNS,23091,116200,Q
20100607,AKO.A,100,750,Q
20100607,AKO.B,711,31976,Q
20100607,AKP,1948,8801,Q
20100607,AKR,26912,37394,Q
20100607,AKRX,66467,237291,Q
20100607,AKS,1613669,4612608,Q
20100607,AKT,3500,12204,Q
20100607,ALAN,34656,98742,Q
20100607,ALB,114760,305538,Q
20100607,ALC,11742,20667,Q
20100607,ALCO,3074,5574,Q
20100607,ALE,6913,12412,Q
20100607,ALEX,48242,59815,Q
20100607,ALF,1600,2798,Q
20100607,ALG,8739,37451,Q
20100607,ALGN,322701,628057,Q
20100607,ALGT,60426,132019,Q
20100607,ALIM,7342,19510,Q
20100607,ALJ,15067,39363,Q
20100607,ALK,50920,82551,Q
20100607,ALKS,67854,99835,Q
20100607,ALL,227926,792842,Q
20100607,ALLT,4644,26532,Q
20100607,ALM,3930,13239,Q
20100607,ALN,17370,58769,Q
20100607,ALNC,600,600,Q
20100607,ALNY,29239,63208,Q
20100607,ALO,2300,2400,Q
20100607,ALOG,8382,20272,Q
20100607,ALOY,100,8703,Q
20100607,ALPpN,2395,7921,Q
20100607,ALQ,660,4485,Q
20100607,ALSK,56385,86726,Q
20100607,ALT,1964,3266,Q
20100607,ALTE,28914,81399,Q
20100607,ALTH,67684,167512,Q
20100607,ALTI,40527,326614,Q
20100607,ALTR,1146258,2451205,Q
20100607,ALU,2256038,4007062,Q
20100607,ALV,100123,193747,Q
20100607,ALVR,42653,186273,Q
20100607,ALXA,16552,75903,Q
20100607,ALXN,98049,264034,Q
20100607,ALY,29313,125978,Q
20100607,ALZ,1526,6526,Q
20100607,AM,59583,137749,Q
20100607,AMAG,26614,39545,Q
20100607,AMAT,2093986,4596229,Q
20100607,AMB,132300,329269,Q
20100607,AMCC,197052,422918,Q
20100607,AMCF,9740,14867,Q
20100607,AMCN,8000,21339,Q
20100607,AMD,7366927,11562964,Q
20100607,AME,49512,103975,Q
20100607,AMED,31247,88286,Q
20100607,AMG,45822,173720,Q
20100607,AMGN,1345976,3087996,Q
20100607,AMIC,100,100,Q
20100607,AMIN,3660,8959,Q
20100607,AMJ,121075,176707,Q
20100607,AMKR,576901,859652,Q
20100607,AMLN,309557,540052,Q
20100607,AMM,600,600,Q
20100607,AMMD,145576,322407,Q
20100607,AMN,18638,26158,Q
20100607,AMNB,500,750,Q
20100607,AMOT,1000,2129,Q
20100607,AMP,133152,373008,Q
20100607,AMPH,2047,10207,Q
20100607,AMPL,13075,29470,Q
20100607,AMPpA,600,2299,Q
20100607,AMR,2876373,5267504,Q
20100607,AMRB,200,643,Q
20100607,AMRI,5741,12305,Q
20100607,AMRN,30491,70601,Q
20100607,AMSC,86679,170816,Q
20100607,AMSF,7251,19462,Q
20100607,AMSG,11662,23133,Q
20100607,AMSWA,5777,19140,Q
20100607,AMT,648672,1386547,Q
20100607,AMTD,368450,813018,Q
20100607,AMWD,3500,6000,Q
20100607,AMX,425090,736842,Q
20100607,AMZN,1090788,2421798,Q
20100607,AN,345139,679879,Q
20100607,ANAD,71440,169928,Q
20100607,ANAT,800,2100,Q
20100607,ANCI,10651,41022,Q
20100607,ANCX,800,20500,Q
20100607,ANDE,12548,26482,Q
20100607,ANDS,11941,88694,Q
20100607,ANEN,7209,11226,Q
20100607,ANF,468688,795376,Q
20100607,ANGO,8189,23632,Q
20100607,ANH,395939,922778,Q
20100607,ANHpA,2600,5000,Q
20100607,ANIK,1300,3150,Q
20100607,ANLY,281,5981,Q
20100607,ANN,373623,671954,Q
20100607,ANNB,223,16423,Q
20100607,ANO,38600,158918,Q
20100607,ANPI,42300,86898,Q
20100607,ANR,529987,1315844,Q
20100607,ANSS,33775,65806,Q
20100607,ANSW,3000,8125,Q
20100607,ANTH,400,3839,Q
20100607,ANV,151682,333910,Q
20100607,ANW,62566,108069,Q
20100607,ANX,70162,330354,Q
20100607,AOB,99441,278276,Q
20100607,AOD,176624,692144,Q
20100607,AOI,103046,177815,Q
20100607,AOK,3827,5248,Q
20100607,AOL,98248,217408,Q
20100607,AOM,1669,3069,Q
20100607,AON,130001,277557,Q
20100607,AONE,224060,764144,Q
20100607,AOR,4815,6460,Q
20100607,AOS,59105,110011,Q
20100607,AOSL,300,10930,Q
20100607,AOpA,400,400,Q
20100607,AP,13832,21179,Q
20100607,APA,432947,1380507,Q
20100607,APAC,27375,51243,Q
20100607,APAGF,600,2300,Q
20100607,APB,1800,4494,Q
20100607,APC,946763,2671644,Q
20100607,APCVZ,1302686,3994964,Q
20100607,APD,127399,267627,Q
20100607,APEI,60240,159716,Q
20100607,APF,13300,24213,Q
20100607,APFC,200,1160,Q
20100607,APH,94440,245044,Q
20100607,API,25000,31350,Q
20100607,APKT,126794,392617,Q
20100607,APL,48769,255083,Q
20100607,APOG,23989,33160,Q
20100607,APOL,509215,951795,Q
20100607,APP,127432,531830,Q
20100607,APPA,27330,111413,Q
20100607,APPY,1268089,4216248,Q
20100607,APSG,10664,23949,Q
20100607,APT,19243,47716,Q
20100607,APU,17960,36660,Q
20100607,APWR,136120,476006,Q
20100607,APX,2338,10164,Q
20100607,AQQ,110,110,Q
20100607,ARAY,39833,72560,Q
20100607,ARB,9772,23246,Q
20100607,ARBA,112918,239846,Q
20100607,ARCC,172507,367443,Q
20100607,ARCI,400,1000,Q
20100607,ARCL,3895,12779,Q
20100607,ARD,65724,126421,Q
20100607,ARDNA,200,400,Q
20100607,ARE,34435,89441,Q
20100607,AREX,4805,87802,Q
