,Symbol,ShortVolume,TotalVolume,Market
20100518,A,1467400,3410033,Q
20100518,AA,5442489,13488521,Q
20100518,AACC,6255,8255,Q
20100518,AAI,539036,1327826,Q
20100518,AAN,40852,161068,Q
20100518,AAON,15700,27760,Q
20100518,AAP,233437,446604,Q
20100518,AAPL,4978062,11841882,Q
20100518,AAR,1894,3565,Q
20100518,AATI,10700,102644,Q
20100518,AAU,58234,88759,Q
20100518,AAV,46885,170177,Q
20100518,AAWW,19792,76773,Q
20100518,AAXJ,10170,36869,Q
20100518,AB,57073,139046,Q
20100518,ABA,1050,3913,Q
20100518,ABAT,114099,244961,Q
20100518,ABAX,18653,23398,Q
20100518,ABB,241772,745885,Q
20100518,ABBC,7400,33423,Q
20100518,ABC,288853,1024620,Q
20100518,ABCB,6890,154409,Q
20100518,ABCD,21200,29950,Q
20100518,ABCO,4287,13594,Q
20100518,ABCW,34325,87514,Q
20100518,ABD,41411,125871,Q
20100518,ABFS,99420,143392,Q
20100518,ABG,14586,45784,Q
20100518,ABII,2825,9890,Q
20100518,ABIO,108055,437193,Q
20100518,ABK,13836889,40702955,Q
20100518,ABKpZ,999,3285,Q
20100518,ABL,7800,9900,Q
20100518,ABM,9387,20907,Q
20100518,ABMD,14312,89418,Q
20100518,ABR,29328,60671,Q
20100518,ABT,604179,1749010,Q
20100518,ABTL,97682,160315,Q
20100518,ABV,18690,45672,Q
20100518,ABVA,500,2300,Q
20100518,ABVT,12833,117714,Q
20100518,ABWpA,3655,6425,Q
20100518,ABX,1033979,2191822,Q
20100518,ACAD,29806,167313,Q
20100518,ACAP,2656,6838,Q
20100518,ACAS,996894,2533333,Q
20100518,ACAT,8072,30995,Q
20100518,ACC,165359,382805,Q
20100518,ACCL,53244,73083,Q
20100518,ACE,486168,843668,Q
20100518,ACET,88882,195444,Q
20100518,ACF,141654,276802,Q
20100518,ACFN,6404,23160,Q
20100518,ACG,92095,378546,Q
20100518,ACGL,52722,85733,Q
20100518,ACGY,25793,57668,Q
20100518,ACH,59565,187601,Q
20100518,ACHN,16154,75964,Q
20100518,ACI,374096,1494980,Q
20100518,ACIW,20063,49745,Q
20100518,ACL,53022,198816,Q
20100518,ACLI,4700,14953,Q
20100518,ACLS,135845,369982,Q
20100518,ACM,85190,176213,Q
20100518,ACMR,5456,17515,Q
20100518,ACN,244858,1089243,Q
20100518,ACO,12350,41396,Q
20100518,ACOM,41908,92056,Q
20100518,ACOR,57666,87632,Q
20100518,ACPW,119089,285530,Q
20100518,ACTG,44405,75605,Q
20100518,ACTI,17664,32164,Q
20100518,ACTL,3427,8230,Q
20100518,ACTS,9111,45372,Q
20100518,ACTU,32696,122382,Q
20100518,ACU,7779,20459,Q
20100518,ACUR,31162,62805,Q
20100518,ACV,155607,306052,Q
20100518,ACWI,115034,126416,Q
20100518,ACWX,16972,36036,Q
20100518,ACXM,27758,144474,Q
20100518,ACY,3995,9156,Q
20100518,ADAM,23100,30305,Q
20100518,ADAT,4000,50535,Q
20100518,ADBE,806839,2086750,Q
20100518,ADC,11587,25220,Q
20100518,ADCT,930533,1422644,Q
20100518,ADEP,3678,6870,Q
20100518,ADES,800,4200,Q
20100518,ADG,16300,36655,Q
20100518,ADGE,1500,12370,Q
20100518,ADGF,1100,2500,Q
20100518,ADI,763029,1525599,Q
20100518,ADK,10000,10400,Q
20100518,ADLR,55034,137424,Q
20100518,ADM,342426,1117213,Q
20100518,ADMpA,11566,26035,Q
20100518,ADP,225805,663557,Q
20100518,ADPI,8812,24012,Q
20100518,ADPT,130696,246609,Q
20100518,ADRD,1173,3541,Q
20100518,ADRE,3820,231166,Q
20100518,ADS,196862,585921,Q
20100518,ADSK,359256,1163589,Q
20100518,ADTN,49145,222250,Q
20100518,ADUS,4290,14540,Q
20100518,ADVS,7500,14052,Q
20100518,ADX,22859,74230,Q
20100518,ADY,9629,32376,Q
20100518,AE,1627,2854,Q
20100518,AEA,36864,151232,Q
20100518,AEB,2094,8444,Q
20100518,AEC,16248,72782,Q
20100518,AED,3640,18391,Q
20100518,AEE,132051,352514,Q
20100518,AEF,9236,26476,Q
20100518,AEG,328534,459022,Q
20100518,AEH,14908,26155,Q
20100518,AEHR,1000,2850,Q
20100518,AEIS,54765,148930,Q
20100518,AEL,40388,116731,Q
20100518,AEM,249931,513294,Q
20100518,AEN,23110,157480,Q
20100518,AEO,574909,1700575,Q
20100518,AEP,241696,882663,Q
20100518,AEPI,2626,6432,Q
20100518,AEPpA,3800,10092,Q
20100518,AER,54865,214642,Q
20100518,AERG,50104,278340,Q
20100518,AES,699056,2494840,Q
20100518,AESpC,691,2891,Q
20100518,AET,409047,917536,Q
20100518,AETI,200,1001,Q
20100518,AEV,21997,30326,Q
20100518,AEY,13700,24875,Q
20100518,AEZ,242281,540382,Q
20100518,AEZS,1056156,2670251,Q
20100518,AF,81670,199966,Q
20100518,AFAM,17162,42236,Q
20100518,AFC,6500,7809,Q
20100518,AFCE,2301,15338,Q
20100518,AFE,500,718,Q
20100518,AFF,14591,56676,Q
20100518,AFFM,3900,6230,Q
20100518,AFFX,85747,141272,Q
20100518,AFFY,26695,40120,Q
20100518,AFG,13061,61572,Q
